status,temp,date
closed,32.19402,13-06-2024 12:10:59
status,temp,date
closed,32.19402,13-06-2024 12:11:00
status,temp,date
closed,32.66213,13-06-2024 12:11:03
status,temp,date
closed,32.19402,13-06-2024 12:11:04
status,temp,date
closed,32.19402,13-06-2024 12:11:05
status,temp,date
closed,32.19402,13-06-2024 12:11:07
status,temp,date
closed,32.19402,13-06-2024 12:11:09
status,temp,date
closed,32.19402,13-06-2024 12:11:10
status,temp,date
closed,32.19402,13-06-2024 12:11:11
status,temp,date
closed,32.66213,13-06-2024 12:11:12
status,temp,date
closed,32.19402,13-06-2024 12:11:13
status,temp,date
closed,32.19402,13-06-2024 12:11:13
status,temp,date
closed,32.66213,13-06-2024 12:11:14
status,temp,date
closed,32.66213,13-06-2024 12:11:18
status,temp,date
closed,32.66213,13-06-2024 12:11:19
status,temp,date
closed,32.66213,13-06-2024 12:11:20
status,temp,date
closed,32.66213,13-06-2024 12:11:21
status,temp,date
closed,32.19402,13-06-2024 12:11:22
status,temp,date
closed,32.19402,13-06-2024 12:11:24
status,temp,date
closed,32.66213,13-06-2024 12:11:24
status,temp,date
closed,32.66213,13-06-2024 12:11:25
status,temp,date
closed,32.19402,13-06-2024 12:11:26
status,temp,date
closed,32.66213,13-06-2024 12:11:27
status,temp,date
closed,32.19402,13-06-2024 12:11:28
status,temp,date
closed,32.66213,13-06-2024 12:11:29
status,temp,date
closed,32.19402,13-06-2024 12:11:30
status,temp,date
closed,32.66213,13-06-2024 12:11:30
status,temp,date
closed,32.66213,13-06-2024 12:11:31
status,temp,date
closed,32.66213,13-06-2024 12:11:32
status,temp,date
closed,32.19402,13-06-2024 12:11:33
status,temp,date
closed,32.19402,13-06-2024 12:11:34
status,temp,date
closed,32.66213,13-06-2024 12:11:35
status,temp,date
closed,32.19402,13-06-2024 12:11:36
status,temp,date
closed,32.66213,13-06-2024 12:11:38
status,temp,date
closed,32.19402,13-06-2024 12:11:39
status,temp,date
closed,32.66213,13-06-2024 12:11:42
status,temp,date
closed,32.19402,13-06-2024 12:11:43
status,temp,date
closed,32.19402,13-06-2024 12:11:44
status,temp,date
closed,32.66213,13-06-2024 12:11:46
status,temp,date
closed,32.66213,13-06-2024 12:11:46
status,temp,date
closed,32.19402,13-06-2024 12:11:47
status,temp,date
closed,32.19402,13-06-2024 12:11:48
status,temp,date
closed,32.19402,13-06-2024 12:11:49
status,temp,date
closed,32.19402,13-06-2024 12:11:50
status,temp,date
closed,32.19402,13-06-2024 12:11:50
status,temp,date
closed,32.19402,13-06-2024 12:11:51
status,temp,date
closed,32.66213,13-06-2024 12:11:52
status,temp,date
closed,32.19402,13-06-2024 12:11:53
status,temp,date
closed,32.19402,13-06-2024 12:11:55
status,temp,date
closed,32.19402,13-06-2024 12:11:58
status,temp,date
closed,32.19402,13-06-2024 12:11:59
status,temp,date
closed,32.19402,13-06-2024 12:12:06
status,temp,date
closed,32.19402,13-06-2024 12:12:07
status,temp,date
closed,32.19402,13-06-2024 12:12:08
status,temp,date
closed,32.66213,13-06-2024 12:12:09
status,temp,date
closed,32.19402,13-06-2024 12:12:10
status,temp,date
closed,32.19402,13-06-2024 12:12:11
status,temp,date
closed,32.19402,13-06-2024 12:12:12
status,temp,date
closed,32.19402,13-06-2024 12:12:13
status,temp,date
closed,32.19402,13-06-2024 12:12:16
status,temp,date
closed,32.19402,13-06-2024 12:12:16
status,temp,date
closed,32.19402,13-06-2024 12:12:17
status,temp,date
closed,32.19402,13-06-2024 12:12:18
status,temp,date
closed,32.19402,13-06-2024 12:12:19
status,temp,date
closed,32.19402,13-06-2024 12:12:20
status,temp,date
closed,32.19402,13-06-2024 12:12:20
status,temp,date
closed,32.19402,13-06-2024 12:12:21
status,temp,date
closed,32.19402,13-06-2024 12:12:22
status,temp,date
closed,32.19402,13-06-2024 12:12:23
status,temp,date
closed,32.66213,13-06-2024 12:12:25
status,temp,date
closed,32.19402,13-06-2024 12:12:26
status,temp,date
closed,32.19402,13-06-2024 12:12:28
status,temp,date
closed,32.19402,13-06-2024 12:12:29
status,temp,date
closed,32.19402,13-06-2024 12:12:30
status,temp,date
closed,32.19402,13-06-2024 12:12:31
status,temp,date
closed,32.19402,13-06-2024 12:12:32
status,temp,date
closed,32.19402,13-06-2024 12:12:32
status,temp,date
closed,32.19402,13-06-2024 12:12:33
status,temp,date
closed,32.19402,13-06-2024 12:12:34
status,temp,date
closed,32.19402,13-06-2024 12:12:35
status,temp,date
closed,32.19402,13-06-2024 12:12:36
status,temp,date
closed,32.19402,13-06-2024 12:12:36
status,temp,date
closed,32.19402,13-06-2024 12:12:37
status,temp,date
closed,32.66213,13-06-2024 12:12:38
status,temp,date
closed,32.19402,13-06-2024 12:12:39
status,temp,date
closed,32.19402,13-06-2024 12:12:40
status,temp,date
closed,32.19402,13-06-2024 12:12:41
status,temp,date
closed,32.19402,13-06-2024 12:12:42
status,temp,date
closed,32.19402,13-06-2024 12:12:44
status,temp,date
closed,32.19402,13-06-2024 12:12:45
status,temp,date
closed,32.19402,13-06-2024 12:12:45
status,temp,date
closed,32.19402,13-06-2024 12:12:46
status,temp,date
closed,32.19402,13-06-2024 12:12:47
status,temp,date
closed,32.19402,13-06-2024 12:12:48
status,temp,date
closed,32.19402,13-06-2024 12:12:49
status,temp,date
closed,32.19402,13-06-2024 12:12:49
status,temp,date
closed,32.19402,13-06-2024 12:12:50
status,temp,date
closed,32.19402,13-06-2024 12:12:51
status,temp,date
closed,32.19402,13-06-2024 12:12:52
status,temp,date
closed,32.66213,13-06-2024 12:12:53
status,temp,date
closed,32.19402,13-06-2024 12:12:54
status,temp,date
closed,32.19402,13-06-2024 12:12:55
status,temp,date
closed,32.19402,13-06-2024 12:12:56
status,temp,date
closed,32.19402,13-06-2024 12:12:59
status,temp,date
closed,32.19402,13-06-2024 12:13:00
status,temp,date
closed,32.19402,13-06-2024 12:13:00
status,temp,date
closed,32.19402,13-06-2024 12:13:01
status,temp,date
closed,32.19402,13-06-2024 12:13:02
status,temp,date
closed,32.66213,13-06-2024 12:13:03
status,temp,date
closed,32.19402,13-06-2024 12:13:04
status,temp,date
closed,32.19402,13-06-2024 12:13:05
status,temp,date
closed,32.19402,13-06-2024 12:13:07
status,temp,date
closed,32.19402,13-06-2024 12:13:08
status,temp,date
closed,32.19402,13-06-2024 12:13:08
status,temp,date
closed,32.19402,13-06-2024 12:13:09
status,temp,date
closed,32.19402,13-06-2024 12:13:10
status,temp,date
closed,32.19402,13-06-2024 12:13:10
status,temp,date
closed,32.19402,13-06-2024 12:13:11
status,temp,date
closed,32.19402,13-06-2024 12:13:12
status,temp,date
closed,32.19402,13-06-2024 12:13:13
status,temp,date
closed,32.19402,13-06-2024 12:13:14
status,temp,date
closed,32.66213,13-06-2024 12:13:14
status,temp,date
closed,32.66213,13-06-2024 12:13:15
status,temp,date
closed,32.19402,13-06-2024 12:13:17
status,temp,date
closed,32.19402,13-06-2024 12:13:18
status,temp,date
closed,32.19402,13-06-2024 12:13:18
status,temp,date
closed,32.19402,13-06-2024 12:13:19
status,temp,date
closed,32.19402,13-06-2024 12:13:20
status,temp,date
closed,32.19402,13-06-2024 12:13:22
status,temp,date
closed,32.66213,13-06-2024 12:13:23
status,temp,date
closed,32.19402,13-06-2024 12:13:24
status,temp,date
closed,32.19402,13-06-2024 12:13:27
status,temp,date
closed,32.19402,13-06-2024 12:13:28
status,temp,date
closed,32.66213,13-06-2024 12:13:29
status,temp,date
closed,32.19402,13-06-2024 12:13:31
status,temp,date
closed,32.19402,13-06-2024 12:13:32
status,temp,date
closed,32.19402,13-06-2024 12:13:34
status,temp,date
closed,32.66213,13-06-2024 12:13:35
status,temp,date
closed,32.19402,13-06-2024 12:13:36
status,temp,date
closed,32.19402,13-06-2024 12:13:37
status,temp,date
closed,32.19402,13-06-2024 12:13:38
status,temp,date
closed,32.19402,13-06-2024 12:13:39
status,temp,date
closed,32.19402,13-06-2024 12:13:40
status,temp,date
closed,32.19402,13-06-2024 12:13:41
status,temp,date
closed,32.19402,13-06-2024 12:13:42
status,temp,date
closed,32.19402,13-06-2024 12:13:43
status,temp,date
closed,32.19402,13-06-2024 12:13:44
status,temp,date
closed,32.19402,13-06-2024 12:13:45
status,temp,date
closed,32.19402,13-06-2024 12:13:45
status,temp,date
closed,32.19402,13-06-2024 12:13:46
status,temp,date
closed,32.19402,13-06-2024 12:13:47
status,temp,date
closed,32.19402,13-06-2024 12:13:48
status,temp,date
closed,32.19402,13-06-2024 12:13:49
status,temp,date
closed,32.19402,13-06-2024 12:13:50
status,temp,date
closed,32.19402,13-06-2024 12:13:50
status,temp,date
closed,32.19402,13-06-2024 12:13:51
status,temp,date
closed,32.19402,13-06-2024 12:13:52
status,temp,date
closed,32.19402,13-06-2024 12:13:53
status,temp,date
closed,32.19402,13-06-2024 12:13:54
status,temp,date
closed,32.19402,13-06-2024 12:13:54
status,temp,date
closed,32.19402,13-06-2024 12:13:55
status,temp,date
closed,32.66213,13-06-2024 12:13:56
status,temp,date
closed,32.19402,13-06-2024 12:13:57
status,temp,date
closed,32.19402,13-06-2024 12:13:58
status,temp,date
closed,32.19402,13-06-2024 12:13:59
status,temp,date
closed,32.19402,13-06-2024 12:14:00
status,temp,date
closed,32.19402,13-06-2024 12:14:01
status,temp,date
closed,32.19402,13-06-2024 12:14:02
status,temp,date
closed,32.19402,13-06-2024 12:14:03
status,temp,date
closed,32.66213,13-06-2024 12:14:04
status,temp,date
closed,32.19402,13-06-2024 12:14:05
status,temp,date
closed,32.19402,13-06-2024 12:14:06
status,temp,date
closed,32.66213,13-06-2024 12:14:07
status,temp,date
closed,32.66213,13-06-2024 12:14:07
status,temp,date
closed,32.19402,13-06-2024 12:14:08
status,temp,date
closed,32.19402,13-06-2024 12:14:13
status,temp,date
closed,32.19402,13-06-2024 12:14:16
status,temp,date
closed,32.19402,13-06-2024 12:14:19
status,temp,date
closed,32.19402,13-06-2024 12:14:20
status,temp,date
closed,32.19402,13-06-2024 12:14:21
status,temp,date
closed,32.19402,13-06-2024 12:14:22
status,temp,date
closed,32.19402,13-06-2024 12:14:22
status,temp,date
closed,32.19402,13-06-2024 12:14:23
status,temp,date
closed,32.19402,13-06-2024 12:14:24
status,temp,date
closed,32.19402,13-06-2024 12:14:25
status,temp,date
closed,32.19402,13-06-2024 12:14:26
status,temp,date
closed,32.19402,13-06-2024 12:14:26
status,temp,date
closed,32.19402,13-06-2024 12:14:27
status,temp,date
closed,32.19402,13-06-2024 12:14:28
status,temp,date
closed,32.19402,13-06-2024 12:14:31
status,temp,date
closed,32.19402,13-06-2024 12:14:32
status,temp,date
closed,32.19402,13-06-2024 12:14:33
status,temp,date
closed,32.19402,13-06-2024 12:14:33
status,temp,date
closed,32.19402,13-06-2024 12:14:35
status,temp,date
closed,32.66213,13-06-2024 12:14:35
status,temp,date
closed,32.19402,13-06-2024 12:14:36
status,temp,date
closed,32.19402,13-06-2024 12:14:37
status,temp,date
closed,32.19402,13-06-2024 12:14:38
status,temp,date
closed,32.19402,13-06-2024 12:14:41
status,temp,date
closed,32.19402,13-06-2024 12:14:42
status,temp,date
closed,32.19402,13-06-2024 12:14:43
status,temp,date
closed,32.19402,13-06-2024 12:14:44
status,temp,date
closed,32.19402,13-06-2024 12:14:46
status,temp,date
closed,32.19402,13-06-2024 12:14:48
status,temp,date
closed,32.19402,13-06-2024 12:14:49
status,temp,date
closed,32.19402,13-06-2024 12:14:50
status,temp,date
closed,32.19402,13-06-2024 12:14:51
status,temp,date
closed,32.19402,13-06-2024 12:14:55
status,temp,date
closed,32.19402,13-06-2024 12:14:55
status,temp,date
closed,32.19402,13-06-2024 12:14:56
status,temp,date
closed,32.19402,13-06-2024 12:14:57
status,temp,date
closed,32.19402,13-06-2024 12:14:58
status,temp,date
closed,32.19402,13-06-2024 12:14:59
status,temp,date
closed,32.19402,13-06-2024 12:15:08
status,temp,date
closed,32.19402,13-06-2024 12:15:09
status,temp,date
closed,32.19402,13-06-2024 12:15:09
status,temp,date
closed,32.19402,13-06-2024 12:15:10
status,temp,date
closed,32.19402,13-06-2024 12:15:11
status,temp,date
closed,32.19402,13-06-2024 12:15:11
status,temp,date
closed,32.19402,13-06-2024 12:15:12
status,temp,date
closed,32.19402,13-06-2024 12:15:13
status,temp,date
closed,32.19402,13-06-2024 12:15:14
status,temp,date
closed,32.19402,13-06-2024 12:15:14
status,temp,date
closed,32.19402,13-06-2024 12:15:15
status,temp,date
closed,32.19402,13-06-2024 12:15:16
status,temp,date
closed,32.19402,13-06-2024 12:15:17
status,temp,date
closed,32.19402,13-06-2024 12:15:18
status,temp,date
closed,32.19402,13-06-2024 12:15:19
status,temp,date
closed,32.19402,13-06-2024 12:15:19
status,temp,date
closed,32.19402,13-06-2024 12:15:20
status,temp,date
closed,32.19402,13-06-2024 12:15:21
status,temp,date
closed,32.66213,13-06-2024 12:15:22
status,temp,date
closed,32.19402,13-06-2024 12:15:24
status,temp,date
closed,32.66213,13-06-2024 12:15:27
status,temp,date
closed,32.19402,13-06-2024 12:15:29
status,temp,date
closed,32.19402,13-06-2024 12:15:31
status,temp,date
closed,32.19402,13-06-2024 12:15:31
status,temp,date
closed,32.19402,13-06-2024 12:15:32
status,temp,date
closed,32.19402,13-06-2024 12:15:33
status,temp,date
closed,32.19402,13-06-2024 12:15:34
status,temp,date
closed,31.72584,13-06-2024 12:15:34
status,temp,date
closed,32.19402,13-06-2024 12:15:35
status,temp,date
closed,32.19402,13-06-2024 12:15:36
status,temp,date
closed,32.19402,13-06-2024 12:15:40
status,temp,date
closed,32.19402,13-06-2024 12:15:41
status,temp,date
closed,32.19402,13-06-2024 12:15:41
status,temp,date
closed,32.19402,13-06-2024 12:15:42
status,temp,date
closed,32.19402,13-06-2024 12:15:43
status,temp,date
closed,32.19402,13-06-2024 12:15:45
status,temp,date
closed,32.66213,13-06-2024 12:15:46
status,temp,date
closed,32.19402,13-06-2024 12:15:47
status,temp,date
closed,32.19402,13-06-2024 12:15:47
status,temp,date
closed,32.19402,13-06-2024 12:15:48
status,temp,date
closed,32.19402,13-06-2024 12:15:51
status,temp,date
closed,32.19402,13-06-2024 12:15:52
status,temp,date
closed,32.19402,13-06-2024 12:15:54
status,temp,date
closed,32.19402,13-06-2024 12:15:55
status,temp,date
closed,32.19402,13-06-2024 12:15:58
status,temp,date
closed,32.19402,13-06-2024 12:16:01
status,temp,date
closed,32.66213,13-06-2024 12:16:01
status,temp,date
closed,32.19402,13-06-2024 12:16:02
status,temp,date
closed,32.19402,13-06-2024 12:16:05
status,temp,date
closed,32.19402,13-06-2024 12:16:05
status,temp,date
closed,32.19402,13-06-2024 12:16:08
status,temp,date
closed,32.19402,13-06-2024 12:16:08
status,temp,date
closed,32.19402,13-06-2024 12:16:09
status,temp,date
closed,32.19402,13-06-2024 12:16:10
status,temp,date
closed,32.19402,13-06-2024 12:16:11
status,temp,date
closed,32.66213,13-06-2024 12:16:12
status,temp,date
closed,32.19402,13-06-2024 12:16:12
status,temp,date
closed,32.19402,13-06-2024 12:16:13
status,temp,date
closed,32.66213,13-06-2024 12:16:14
status,temp,date
closed,32.19402,13-06-2024 12:16:15
status,temp,date
closed,32.66213,13-06-2024 12:16:16
status,temp,date
closed,32.19402,13-06-2024 12:16:16
status,temp,date
closed,32.19402,13-06-2024 12:16:17
status,temp,date
closed,32.19402,13-06-2024 12:16:18
status,temp,date
closed,32.19402,13-06-2024 12:16:19
status,temp,date
closed,32.19402,13-06-2024 12:16:20
status,temp,date
closed,32.19402,13-06-2024 12:16:20
status,temp,date
closed,32.19402,13-06-2024 12:16:21
status,temp,date
closed,32.19402,13-06-2024 12:16:22
status,temp,date
closed,32.19402,13-06-2024 12:16:23
status,temp,date
closed,32.19402,13-06-2024 12:16:24
status,temp,date
closed,31.72584,13-06-2024 12:16:25
status,temp,date
closed,32.19402,13-06-2024 12:16:26
status,temp,date
closed,32.19402,13-06-2024 12:16:26
status,temp,date
closed,32.19402,13-06-2024 12:16:28
status,temp,date
closed,32.19402,13-06-2024 12:16:30
status,temp,date
closed,32.19402,13-06-2024 12:16:31
status,temp,date
closed,32.19402,13-06-2024 12:16:32
status,temp,date
closed,32.19402,13-06-2024 12:16:33
status,temp,date
closed,32.19402,13-06-2024 12:16:34
status,temp,date
closed,32.19402,13-06-2024 12:16:35
status,temp,date
closed,32.19402,13-06-2024 12:16:40
status,temp,date
closed,32.19402,13-06-2024 12:16:41
status,temp,date
closed,32.19402,13-06-2024 12:16:43
status,temp,date
closed,32.19402,13-06-2024 12:16:46
status,temp,date
closed,32.19402,13-06-2024 12:16:46
status,temp,date
closed,32.66213,13-06-2024 12:16:47
status,temp,date
closed,32.19402,13-06-2024 12:16:48
status,temp,date
closed,32.19402,13-06-2024 12:16:49
status,temp,date
closed,32.19402,13-06-2024 12:16:50
status,temp,date
closed,32.19402,13-06-2024 12:16:51
status,temp,date
closed,32.19402,13-06-2024 12:16:52
status,temp,date
closed,32.19402,13-06-2024 12:16:57
status,temp,date
closed,32.19402,13-06-2024 12:16:57
status,temp,date
closed,32.19402,13-06-2024 12:16:58
status,temp,date
closed,32.19402,13-06-2024 12:16:59
status,temp,date
closed,32.19402,13-06-2024 12:17:04
status,temp,date
closed,32.19402,13-06-2024 12:17:05
status,temp,date
closed,32.19402,13-06-2024 12:17:06
status,temp,date
closed,32.19402,13-06-2024 12:17:07
status,temp,date
closed,32.19402,13-06-2024 12:17:08
status,temp,date
closed,32.19402,13-06-2024 12:17:08
status,temp,date
closed,32.19402,13-06-2024 12:17:09
status,temp,date
closed,32.19402,13-06-2024 12:17:10
status,temp,date
closed,32.66213,13-06-2024 12:17:11
status,temp,date
closed,32.19402,13-06-2024 12:17:12
status,temp,date
closed,32.19402,13-06-2024 12:17:13
status,temp,date
closed,32.19402,13-06-2024 12:17:14
status,temp,date
closed,32.19402,13-06-2024 12:17:14
status,temp,date
closed,32.19402,13-06-2024 12:17:15
status,temp,date
closed,32.19402,13-06-2024 12:17:16
status,temp,date
closed,32.19402,13-06-2024 12:17:17
status,temp,date
closed,32.19402,13-06-2024 12:17:18
status,temp,date
closed,32.66213,13-06-2024 12:17:19
status,temp,date
closed,32.19402,13-06-2024 12:17:20
status,temp,date
closed,32.19402,13-06-2024 12:17:21
status,temp,date
closed,32.19402,13-06-2024 12:17:22
status,temp,date
closed,32.19402,13-06-2024 12:17:23
status,temp,date
closed,32.19402,13-06-2024 12:17:24
status,temp,date
closed,32.19402,13-06-2024 12:17:25
status,temp,date
closed,32.19402,13-06-2024 12:17:26
status,temp,date
closed,32.19402,13-06-2024 12:17:27
status,temp,date
closed,32.19402,13-06-2024 12:17:27
status,temp,date
closed,32.19402,13-06-2024 12:17:28
status,temp,date
closed,32.66213,13-06-2024 12:17:29
status,temp,date
closed,32.19402,13-06-2024 12:17:30
status,temp,date
closed,32.19402,13-06-2024 12:17:30
status,temp,date
closed,32.19402,13-06-2024 12:17:31
status,temp,date
closed,32.19402,13-06-2024 12:17:32
status,temp,date
closed,32.19402,13-06-2024 12:17:33
status,temp,date
closed,32.19402,13-06-2024 12:17:45
status,temp,date
closed,32.19402,13-06-2024 12:17:46
status,temp,date
closed,32.19402,13-06-2024 12:17:47
status,temp,date
closed,32.66213,13-06-2024 12:17:48
status,temp,date
closed,32.19402,13-06-2024 12:17:49
status,temp,date
closed,32.19402,13-06-2024 12:17:51
status,temp,date
closed,32.19402,13-06-2024 12:17:52
status,temp,date
closed,32.19402,13-06-2024 12:17:52
status,temp,date
closed,32.19402,13-06-2024 12:17:53
status,temp,date
closed,32.66213,13-06-2024 12:17:54
status,temp,date
closed,32.19402,13-06-2024 12:17:55
status,temp,date
closed,32.19402,13-06-2024 12:17:55
status,temp,date
closed,32.19402,13-06-2024 12:17:56
status,temp,date
closed,31.72584,13-06-2024 12:17:57
status,temp,date
closed,32.19402,13-06-2024 12:17:58
status,temp,date
closed,32.19402,13-06-2024 12:17:59
status,temp,date
closed,32.19402,13-06-2024 12:18:00
status,temp,date
closed,32.19402,13-06-2024 12:18:00
status,temp,date
closed,32.19402,13-06-2024 12:18:01
status,temp,date
closed,32.19402,13-06-2024 12:18:02
status,temp,date
closed,32.19402,13-06-2024 12:18:03
status,temp,date
closed,32.19402,13-06-2024 12:18:03
status,temp,date
closed,32.19402,13-06-2024 12:18:04
status,temp,date
closed,32.19402,13-06-2024 12:18:05
status,temp,date
closed,32.19402,13-06-2024 12:18:06
status,temp,date
closed,32.19402,13-06-2024 12:18:07
status,temp,date
closed,32.19402,13-06-2024 12:18:08
status,temp,date
closed,32.19402,13-06-2024 12:18:09
status,temp,date
closed,32.19402,13-06-2024 12:18:09
status,temp,date
closed,32.19402,13-06-2024 12:18:10
status,temp,date
closed,32.19402,13-06-2024 12:18:11
status,temp,date
closed,32.19402,13-06-2024 12:18:12
status,temp,date
closed,32.19402,13-06-2024 12:18:12
status,temp,date
closed,32.19402,13-06-2024 12:18:13
status,temp,date
closed,32.19402,13-06-2024 12:18:14
status,temp,date
closed,32.19402,13-06-2024 12:18:15
status,temp,date
closed,32.19402,13-06-2024 12:18:16
status,temp,date
closed,32.19402,13-06-2024 12:18:16
status,temp,date
closed,32.19402,13-06-2024 12:18:17
status,temp,date
closed,32.19402,13-06-2024 12:18:18
status,temp,date
closed,32.19402,13-06-2024 12:18:19
status,temp,date
closed,32.19402,13-06-2024 12:18:22
status,temp,date
closed,32.19402,13-06-2024 12:18:23
status,temp,date
closed,32.19402,13-06-2024 12:18:23
status,temp,date
closed,32.19402,13-06-2024 12:18:24
status,temp,date
closed,32.19402,13-06-2024 12:18:25
status,temp,date
closed,32.19402,13-06-2024 12:18:26
status,temp,date
closed,32.66213,13-06-2024 12:18:27
status,temp,date
closed,32.19402,13-06-2024 12:18:28
status,temp,date
closed,32.66213,13-06-2024 12:18:29
status,temp,date
closed,32.66213,13-06-2024 12:18:29
status,temp,date
closed,32.19402,13-06-2024 12:18:33
status,temp,date
closed,32.19402,13-06-2024 12:18:34
status,temp,date
closed,32.19402,13-06-2024 12:18:35
status,temp,date
closed,32.19402,13-06-2024 12:18:36
status,temp,date
closed,32.19402,13-06-2024 12:18:38
status,temp,date
closed,32.19402,13-06-2024 12:18:38
status,temp,date
closed,32.19402,13-06-2024 12:18:39
status,temp,date
closed,32.19402,13-06-2024 12:18:40
status,temp,date
closed,32.19402,13-06-2024 12:18:41
status,temp,date
closed,32.19402,13-06-2024 12:18:42
status,temp,date
closed,32.19402,13-06-2024 12:18:43
status,temp,date
closed,32.19402,13-06-2024 12:18:44
status,temp,date
closed,32.19402,13-06-2024 12:18:44
status,temp,date
closed,32.19402,13-06-2024 12:18:45
status,temp,date
closed,32.19402,13-06-2024 12:18:46
status,temp,date
closed,32.19402,13-06-2024 12:18:48
status,temp,date
closed,32.19402,13-06-2024 12:18:49
status,temp,date
closed,32.19402,13-06-2024 12:18:51
status,temp,date
closed,32.19402,13-06-2024 12:18:52
status,temp,date
closed,32.19402,13-06-2024 12:18:53
status,temp,date
closed,32.19402,13-06-2024 12:18:53
status,temp,date
closed,32.19402,13-06-2024 12:18:55
status,temp,date
closed,32.19402,13-06-2024 12:18:56
status,temp,date
closed,32.19402,13-06-2024 12:18:57
status,temp,date
closed,32.19402,13-06-2024 12:18:59
status,temp,date
closed,32.19402,13-06-2024 12:18:59
status,temp,date
closed,32.19402,13-06-2024 12:19:00
status,temp,date
closed,32.19402,13-06-2024 12:19:01
status,temp,date
closed,32.19402,13-06-2024 12:19:02
status,temp,date
closed,32.19402,13-06-2024 12:19:03
status,temp,date
closed,32.19402,13-06-2024 12:19:05
status,temp,date
closed,32.19402,13-06-2024 12:19:06
status,temp,date
closed,32.19402,13-06-2024 12:19:07
status,temp,date
closed,32.19402,13-06-2024 12:19:09
status,temp,date
closed,32.19402,13-06-2024 12:19:11
status,temp,date
closed,32.19402,13-06-2024 12:19:13
status,temp,date
closed,32.19402,13-06-2024 12:19:13
status,temp,date
closed,32.19402,13-06-2024 12:19:15
status,temp,date
closed,32.19402,13-06-2024 12:19:16
status,temp,date
closed,32.19402,13-06-2024 12:19:17
status,temp,date
closed,32.19402,13-06-2024 12:19:18
status,temp,date
closed,32.19402,13-06-2024 12:19:19
status,temp,date
closed,32.19402,13-06-2024 12:19:20
status,temp,date
closed,32.19402,13-06-2024 12:19:21
status,temp,date
closed,32.66213,13-06-2024 12:19:22
status,temp,date
closed,32.19402,13-06-2024 12:19:23
status,temp,date
closed,32.19402,13-06-2024 12:19:24
status,temp,date
closed,32.19402,13-06-2024 12:19:24
status,temp,date
closed,32.19402,13-06-2024 12:19:25
status,temp,date
closed,32.19402,13-06-2024 12:19:30
status,temp,date
closed,32.19402,13-06-2024 12:19:31
status,temp,date
closed,32.19402,13-06-2024 12:19:34
status,temp,date
closed,32.19402,13-06-2024 12:19:35
status,temp,date
closed,32.19402,13-06-2024 12:19:38
status,temp,date
closed,32.19402,13-06-2024 12:19:39
status,temp,date
closed,32.19402,13-06-2024 12:19:40
status,temp,date
closed,32.19402,13-06-2024 12:19:41
status,temp,date
closed,32.19402,13-06-2024 12:19:41
status,temp,date
closed,32.19402,13-06-2024 12:19:42
status,temp,date
closed,32.19402,13-06-2024 12:19:43
status,temp,date
closed,32.66213,13-06-2024 12:19:45
status,temp,date
closed,32.19402,13-06-2024 12:19:45
status,temp,date
closed,32.19402,13-06-2024 12:19:46
status,temp,date
closed,32.19402,13-06-2024 12:19:47
status,temp,date
closed,32.19402,13-06-2024 12:19:48
status,temp,date
closed,32.19402,13-06-2024 12:19:49
status,temp,date
closed,32.19402,13-06-2024 12:19:50
status,temp,date
closed,32.19402,13-06-2024 12:19:51
status,temp,date
closed,32.19402,13-06-2024 12:19:52
status,temp,date
closed,32.66213,13-06-2024 12:19:55
status,temp,date
closed,32.66213,13-06-2024 12:19:56
status,temp,date
closed,32.19402,13-06-2024 12:19:58
status,temp,date
closed,32.19402,13-06-2024 12:19:59
status,temp,date
closed,32.66213,13-06-2024 12:20:00
status,temp,date
closed,32.19402,13-06-2024 12:20:01
status,temp,date
closed,32.19402,13-06-2024 12:20:01
status,temp,date
closed,32.19402,13-06-2024 12:20:02
status,temp,date
closed,32.19402,13-06-2024 12:20:03
status,temp,date
closed,32.19402,13-06-2024 12:20:04
status,temp,date
closed,32.19402,13-06-2024 12:20:05
status,temp,date
closed,32.19402,13-06-2024 12:20:06
status,temp,date
closed,32.19402,13-06-2024 12:20:07
status,temp,date
closed,32.19402,13-06-2024 12:20:08
status,temp,date
closed,32.19402,13-06-2024 12:20:09
status,temp,date
closed,32.19402,13-06-2024 12:20:10
status,temp,date
closed,32.19402,13-06-2024 12:20:10
status,temp,date
closed,32.19402,13-06-2024 12:20:11
status,temp,date
closed,32.19402,13-06-2024 12:20:12
status,temp,date
closed,32.19402,13-06-2024 12:20:12
status,temp,date
closed,32.66213,13-06-2024 12:20:13
status,temp,date
closed,32.19402,13-06-2024 12:20:14
status,temp,date
closed,32.19402,13-06-2024 12:20:15
status,temp,date
closed,32.19402,13-06-2024 12:20:16
status,temp,date
closed,32.19402,13-06-2024 12:20:17
status,temp,date
closed,32.19402,13-06-2024 12:20:18
status,temp,date
closed,32.19402,13-06-2024 12:20:19
status,temp,date
closed,32.19402,13-06-2024 12:20:19
status,temp,date
closed,32.19402,13-06-2024 12:20:20
status,temp,date
closed,32.19402,13-06-2024 12:20:21
status,temp,date
closed,32.19402,13-06-2024 12:20:22
status,temp,date
closed,32.19402,13-06-2024 12:20:23
status,temp,date
closed,32.19402,13-06-2024 12:20:25
status,temp,date
closed,32.19402,13-06-2024 12:20:26
status,temp,date
closed,32.19402,13-06-2024 12:20:31
status,temp,date
closed,32.19402,13-06-2024 12:20:32
status,temp,date
closed,32.19402,13-06-2024 12:20:33
