temperature,door_state,date
32.19402,closed,22-05-2024 00:00:00
32.19402,closed,22-05-2024 00:00:00
32.19402,closed,22-05-2024 00:00:01
32.19402,closed,22-05-2024 00:00:01
32.66213,closed,22-05-2024 00:00:01
32.19402,closed,22-05-2024 00:00:02
32.19402,closed,22-05-2024 00:00:02
32.19402,closed,22-05-2024 00:00:03
32.19402,closed,22-05-2024 00:00:03
32.19402,closed,22-05-2024 00:00:03
32.19402,closed,22-05-2024 00:00:04
32.19402,closed,22-05-2024 00:00:04
32.19402,closed,22-05-2024 00:00:05
32.66213,closed,22-05-2024 00:00:05
32.19402,closed,22-05-2024 00:00:06
32.19402,closed,22-05-2024 00:00:06
32.19402,closed,22-05-2024 00:00:07
32.19402,closed,22-05-2024 00:00:07
32.19402,closed,22-05-2024 00:00:08
32.66213,closed,22-05-2024 00:00:08
32.19402,closed,22-05-2024 00:00:09
32.66213,closed,22-05-2024 00:00:09
32.19402,closed,22-05-2024 00:00:09
32.19402,closed,22-05-2024 00:00:10
32.19402,closed,22-05-2024 00:00:10
32.19402,closed,22-05-2024 00:00:11
32.19402,closed,22-05-2024 00:00:11
32.19402,closed,22-05-2024 00:00:12
32.19402,closed,22-05-2024 00:00:12
32.19402,closed,22-05-2024 00:00:13
32.19402,closed,22-05-2024 00:00:13
32.19402,closed,22-05-2024 00:00:13
32.19402,closed,22-05-2024 00:00:14
32.19402,closed,22-05-2024 00:00:14
32.19402,closed,22-05-2024 00:00:15
32.19402,closed,22-05-2024 00:00:15
32.19402,closed,22-05-2024 00:00:16
32.19402,closed,22-05-2024 00:00:16
32.19402,closed,22-05-2024 00:00:17
32.19402,closed,22-05-2024 00:00:17
32.66213,closed,22-05-2024 00:00:18
32.19402,closed,22-05-2024 00:00:18
32.19402,closed,22-05-2024 00:00:19
32.19402,closed,22-05-2024 00:00:19
32.19402,closed,22-05-2024 00:00:19
32.66213,closed,22-05-2024 00:00:20
32.66213,closed,22-05-2024 00:00:20
32.19402,closed,22-05-2024 00:00:21
32.66213,closed,22-05-2024 00:00:21
32.19402,closed,22-05-2024 00:00:22
32.19402,closed,22-05-2024 00:00:22
32.66213,closed,22-05-2024 00:00:23
32.19402,closed,22-05-2024 00:00:23
32.19402,closed,22-05-2024 00:00:24
32.19402,closed,22-05-2024 00:00:24
32.19402,closed,22-05-2024 00:00:25
32.19402,closed,22-05-2024 00:00:25
32.19402,closed,22-05-2024 00:00:25
32.19402,closed,22-05-2024 00:00:26
32.19402,closed,22-05-2024 00:00:26
32.19402,closed,22-05-2024 00:00:27
32.19402,closed,22-05-2024 00:00:27
32.19402,closed,22-05-2024 00:00:28
32.66213,closed,22-05-2024 00:00:28
32.19402,closed,22-05-2024 00:00:29
32.19402,closed,22-05-2024 00:00:29
32.19402,closed,22-05-2024 00:00:30
32.66213,closed,22-05-2024 00:00:30
32.19402,closed,22-05-2024 00:00:31
32.66213,closed,22-05-2024 00:00:31
