temperature,door_state,date
34.53471,closed,27-05-2024 13:07:03
37.81175,closed,27-05-2024 13:07:03
37.81175,closed,27-05-2024 13:07:03
37.81175,closed,27-05-2024 13:07:03
37.34357,closed,27-05-2024 13:07:04
37.34357,closed,27-05-2024 13:07:04
37.81175,closed,27-05-2024 13:07:04
37.34357,closed,27-05-2024 13:07:04
37.34357,closed,27-05-2024 13:07:05
37.34357,closed,27-05-2024 13:07:05
37.34357,closed,27-05-2024 13:07:05
37.34357,closed,27-05-2024 13:07:06
37.81175,closed,27-05-2024 13:07:06
37.81175,closed,27-05-2024 13:07:06
37.34357,closed,27-05-2024 13:07:06
37.34357,closed,27-05-2024 13:07:07
37.34357,closed,27-05-2024 13:07:07
37.34357,closed,27-05-2024 13:07:07
37.34357,closed,27-05-2024 13:07:07
37.34357,closed,27-05-2024 13:07:08
37.34357,closed,27-05-2024 13:07:08
37.34357,closed,27-05-2024 13:07:09
37.81175,closed,27-05-2024 13:07:09
37.34357,closed,27-05-2024 13:07:09
37.34357,closed,27-05-2024 13:07:09
37.34357,closed,27-05-2024 13:07:10
37.34357,closed,27-05-2024 13:07:10
37.34357,closed,27-05-2024 13:07:10
37.81175,closed,27-05-2024 13:07:11
37.81175,closed,27-05-2024 13:07:11
37.34357,closed,27-05-2024 13:07:11
37.81175,closed,27-05-2024 13:07:12
37.34357,closed,27-05-2024 13:07:12
37.34357,closed,27-05-2024 13:07:12
37.34357,closed,27-05-2024 13:07:12
37.81175,closed,27-05-2024 13:07:12
37.81175,closed,27-05-2024 13:07:12
37.34357,closed,27-05-2024 13:07:13
37.34357,closed,27-05-2024 13:07:13
37.34357,closed,27-05-2024 13:07:13
37.81175,closed,27-05-2024 13:07:13
37.34357,closed,27-05-2024 13:07:14
37.34357,closed,27-05-2024 13:07:14
37.34357,closed,27-05-2024 13:07:14
37.34357,closed,27-05-2024 13:07:15
37.34357,closed,27-05-2024 13:07:15
37.34357,closed,27-05-2024 13:07:15
37.81175,closed,27-05-2024 13:07:16
37.34357,closed,27-05-2024 13:07:16
37.81175,closed,27-05-2024 13:07:16
37.81175,closed,27-05-2024 13:07:16
37.81175,closed,27-05-2024 13:07:17
37.34357,closed,27-05-2024 13:07:17
37.34357,closed,27-05-2024 13:07:17
37.34357,closed,27-05-2024 13:07:18
37.81175,closed,27-05-2024 13:07:18
37.81175,closed,27-05-2024 13:07:18
37.81175,closed,27-05-2024 13:07:19
37.81175,closed,27-05-2024 13:07:19
37.34357,closed,27-05-2024 13:07:19
37.34357,closed,27-05-2024 13:07:19
37.34357,closed,27-05-2024 13:07:20
37.81175,closed,27-05-2024 13:07:20
37.81175,closed,27-05-2024 13:07:20
37.34357,closed,27-05-2024 13:07:20
37.81175,closed,27-05-2024 13:07:21
37.81175,closed,27-05-2024 13:07:21
37.81175,closed,27-05-2024 13:07:21
37.81175,closed,27-05-2024 13:07:21
37.34357,closed,27-05-2024 13:07:22
37.34357,closed,27-05-2024 13:07:22
37.81175,closed,27-05-2024 13:07:22
37.34357,closed,27-05-2024 13:07:22
37.34357,closed,27-05-2024 13:07:23
37.34357,closed,27-05-2024 13:07:23
37.81175,closed,27-05-2024 13:07:23
37.34357,closed,27-05-2024 13:07:23
37.34357,closed,27-05-2024 13:07:24
37.81175,closed,27-05-2024 13:07:24
37.34357,closed,27-05-2024 13:07:24
37.81175,closed,27-05-2024 13:07:24
37.34357,closed,27-05-2024 13:07:25
37.81175,closed,27-05-2024 13:07:25
37.34357,closed,27-05-2024 13:07:25
37.34357,closed,27-05-2024 13:07:25
37.81175,closed,27-05-2024 13:07:26
37.34357,closed,27-05-2024 13:07:26
37.34357,closed,27-05-2024 13:07:26
37.34357,closed,27-05-2024 13:07:27
37.34357,closed,27-05-2024 13:07:27
37.34357,closed,27-05-2024 13:07:27
37.81175,closed,27-05-2024 13:07:27
37.81175,closed,27-05-2024 13:07:28
37.81175,closed,27-05-2024 13:07:28
37.81175,closed,27-05-2024 13:07:28
37.34357,closed,27-05-2024 13:07:29
37.34357,closed,27-05-2024 13:07:29
37.34357,closed,27-05-2024 13:07:29
37.81175,closed,27-05-2024 13:07:29
37.81175,closed,27-05-2024 13:07:30
37.81175,closed,27-05-2024 13:07:30
37.34357,closed,27-05-2024 13:07:30
37.81175,closed,27-05-2024 13:07:30
37.34357,closed,27-05-2024 13:07:31
37.81175,closed,27-05-2024 13:07:31
37.81175,closed,27-05-2024 13:07:31
37.81175,closed,27-05-2024 13:07:31
37.34357,closed,27-05-2024 13:07:32
37.34357,closed,27-05-2024 13:07:32
37.81175,closed,27-05-2024 13:07:32
37.34357,closed,27-05-2024 13:07:32
37.34357,closed,27-05-2024 13:07:33
37.34357,closed,27-05-2024 13:07:33
37.34357,closed,27-05-2024 13:07:33
37.34357,closed,27-05-2024 13:07:33
37.34357,closed,27-05-2024 13:07:34
37.34357,closed,27-05-2024 13:07:34
37.81175,closed,27-05-2024 13:07:34
37.34357,closed,27-05-2024 13:07:34
37.34357,closed,27-05-2024 13:07:35
37.34357,closed,27-05-2024 13:07:35
37.34357,closed,27-05-2024 13:07:35
37.81175,closed,27-05-2024 13:07:35
37.81175,closed,27-05-2024 13:07:36
37.81175,closed,27-05-2024 13:07:36
37.34357,closed,27-05-2024 13:07:36
37.34357,closed,27-05-2024 13:07:37
37.81175,closed,27-05-2024 13:07:37
37.34357,closed,27-05-2024 13:07:37
37.34357,closed,27-05-2024 13:07:38
37.81175,closed,27-05-2024 13:07:38
37.34357,closed,27-05-2024 13:07:38
37.81175,closed,27-05-2024 13:07:38
37.34357,closed,27-05-2024 13:07:39
37.34357,closed,27-05-2024 13:07:39
37.34357,closed,27-05-2024 13:07:39
37.34357,closed,27-05-2024 13:07:39
37.81175,closed,27-05-2024 13:07:40
37.34357,closed,27-05-2024 13:07:40
37.81175,closed,27-05-2024 13:07:40
37.81175,closed,27-05-2024 13:07:40
37.34357,closed,27-05-2024 13:07:41
37.34357,closed,27-05-2024 13:07:41
37.34357,closed,27-05-2024 13:07:41
37.34357,closed,27-05-2024 13:07:41
37.34357,closed,27-05-2024 13:07:42
37.34357,closed,27-05-2024 13:07:42
37.34357,closed,27-05-2024 13:07:42
37.34357,closed,27-05-2024 13:07:42
37.34357,closed,27-05-2024 13:07:43
37.34357,closed,27-05-2024 13:07:43
37.81175,closed,27-05-2024 13:07:43
37.34357,closed,27-05-2024 13:07:43
37.34357,closed,27-05-2024 13:07:44
37.81175,closed,27-05-2024 13:07:44
37.34357,closed,27-05-2024 13:07:44
37.34357,closed,27-05-2024 13:07:45
37.81175,closed,27-05-2024 13:07:45
37.34357,closed,27-05-2024 13:07:45
37.34357,closed,27-05-2024 13:07:45
37.34357,closed,27-05-2024 13:07:46
37.81175,closed,27-05-2024 13:07:46
37.34357,closed,27-05-2024 13:07:46
37.81175,closed,27-05-2024 13:07:46
37.34357,closed,27-05-2024 13:07:47
37.81175,closed,27-05-2024 13:07:47
37.34357,closed,27-05-2024 13:07:47
37.34357,closed,27-05-2024 13:07:48
37.34357,closed,27-05-2024 13:07:48
37.34357,closed,27-05-2024 13:07:48
37.34357,closed,27-05-2024 13:07:48
37.34357,closed,27-05-2024 13:07:49
37.34357,closed,27-05-2024 13:07:49
37.34357,closed,27-05-2024 13:07:49
37.81175,closed,27-05-2024 13:07:49
37.34357,closed,27-05-2024 13:07:50
37.34357,closed,27-05-2024 13:07:50
37.34357,closed,27-05-2024 13:07:50
37.34357,closed,27-05-2024 13:07:50
37.34357,closed,27-05-2024 13:07:51
37.34357,closed,27-05-2024 13:07:51
37.34357,closed,27-05-2024 13:07:51
37.34357,closed,27-05-2024 13:07:52
37.34357,closed,27-05-2024 13:07:52
37.34357,closed,27-05-2024 13:07:52
37.81175,closed,27-05-2024 13:07:52
37.34357,closed,27-05-2024 13:07:53
37.34357,closed,27-05-2024 13:07:53
37.81175,closed,27-05-2024 13:07:53
37.34357,closed,27-05-2024 13:07:53
37.81175,closed,27-05-2024 13:07:54
37.34357,closed,27-05-2024 13:07:54
37.81175,closed,27-05-2024 13:07:54
37.81175,closed,27-05-2024 13:07:54
37.34357,closed,27-05-2024 13:07:55
37.81175,closed,27-05-2024 13:07:55
37.34357,closed,27-05-2024 13:07:56
37.34357,closed,27-05-2024 13:07:56
37.34357,closed,27-05-2024 13:07:56
37.34357,closed,27-05-2024 13:07:56
37.34357,closed,27-05-2024 13:07:57
37.34357,closed,27-05-2024 13:07:57
37.34357,closed,27-05-2024 13:07:57
37.34357,closed,27-05-2024 13:07:58
37.34357,closed,27-05-2024 13:07:58
37.34357,closed,27-05-2024 13:07:58
37.34357,closed,27-05-2024 13:07:59
