temp,door,date
38.748,closed,2024-05-17 17:58:52
38.748,closed,2024-05-17 17:58:52
38.748,closed,2024-05-17 17:58:53
38.748,closed,2024-05-17 17:58:53
38.748,closed,2024-05-17 17:58:54
38.748,closed,2024-05-17 17:58:54
38.748,closed,2024-05-17 17:58:55
38.748,closed,2024-05-17 17:58:55
38.748,closed,2024-05-17 17:58:56
38.748,closed,2024-05-17 17:58:57
38.748,closed,2024-05-17 17:58:57
38.748,closed,2024-05-17 17:58:58
38.748,closed,2024-05-17 17:58:58
38.748,closed,2024-05-17 17:58:59
38.748,closed,2024-05-17 17:58:59
38.748,closed,2024-05-17 17:58:59
38.748,closed,2024-05-17 17:59:00
38.748,closed,2024-05-17 17:59:00
38.748,closed,2024-05-17 17:59:01
38.748,closed,2024-05-17 17:59:01
38.748,closed,2024-05-17 17:59:02
38.748,closed,2024-05-17 17:59:02
38.748,closed,2024-05-17 17:59:03
38.748,closed,2024-05-17 17:59:03
38.748,closed,2024-05-17 17:59:04
38.748,closed,2024-05-17 17:59:04
38.748,closed,2024-05-17 17:59:05
38.748,closed,2024-05-17 17:59:06
38.748,closed,2024-05-17 17:59:07
38.748,closed,2024-05-17 17:59:07
38.748,closed,2024-05-17 17:59:08
38.748,closed,2024-05-17 17:59:08
38.748,closed,2024-05-17 17:59:09
38.748,closed,2024-05-17 17:59:09
38.748,closed,2024-05-17 17:59:11
38.748,closed,2024-05-17 17:59:11
38.748,closed,2024-05-17 17:59:12
38.748,closed,2024-05-17 17:59:12
38.748,closed,2024-05-17 17:59:13
38.748,closed,2024-05-17 17:59:13
38.748,closed,2024-05-17 17:59:14
38.748,closed,2024-05-17 17:59:14
38.748,closed,2024-05-17 17:59:15
38.748,closed,2024-05-17 17:59:15
38.748,closed,2024-05-17 17:59:16
38.748,closed,2024-05-17 17:59:16
38.748,closed,2024-05-17 17:59:17
38.748,closed,2024-05-17 17:59:17
38.748,closed,2024-05-17 17:59:18
38.748,closed,2024-05-17 17:59:18
38.748,closed,2024-05-17 17:59:19
38.748,closed,2024-05-17 17:59:19
38.748,closed,2024-05-17 17:59:20
38.748,closed,2024-05-17 17:59:20
38.748,closed,2024-05-17 17:59:22
38.748,closed,2024-05-17 17:59:22
38.748,closed,2024-05-17 17:59:23
38.748,closed,2024-05-17 17:59:23
38.748,closed,2024-05-17 17:59:24
38.748,closed,2024-05-17 17:59:24
38.748,closed,2024-05-17 17:59:25
38.748,closed,2024-05-17 17:59:26
38.748,closed,2024-05-17 17:59:26
38.748,closed,2024-05-17 17:59:26
38.748,closed,2024-05-17 17:59:27
38.748,closed,2024-05-17 17:59:28
38.748,closed,2024-05-17 17:59:28
38.748,closed,2024-05-17 17:59:29
39.21615,closed,2024-05-17 17:59:29
38.748,closed,2024-05-17 17:59:30
38.748,closed,2024-05-17 17:59:30
38.748,closed,2024-05-17 17:59:31
38.748,closed,2024-05-17 17:59:31
39.21615,closed,2024-05-17 17:59:32
38.748,closed,2024-05-17 17:59:32
38.748,closed,2024-05-17 17:59:33
38.748,closed,2024-05-17 17:59:33
38.748,closed,2024-05-17 17:59:34
38.748,closed,2024-05-17 17:59:34
38.748,closed,2024-05-17 17:59:35
38.748,closed,2024-05-17 17:59:35
38.748,closed,2024-05-17 17:59:36
38.748,closed,2024-05-17 17:59:36
38.748,closed,2024-05-17 17:59:37
38.748,closed,2024-05-17 17:59:37
38.748,closed,2024-05-17 17:59:38
