temperature,door_state,date
33.59842,closed,20-05-2024 20:29:32
33.59842,closed,20-05-2024 20:29:32
34.0666,closed,20-05-2024 20:29:33
33.59842,closed,20-05-2024 20:29:33
33.59842,closed,20-05-2024 20:29:34
34.0666,closed,20-05-2024 20:29:34
34.0666,closed,20-05-2024 20:29:35
33.59842,closed,20-05-2024 20:29:35
34.0666,closed,20-05-2024 20:29:36
34.0666,closed,20-05-2024 20:29:36
34.0666,closed,20-05-2024 20:29:37
34.0666,closed,20-05-2024 20:29:37
33.59842,closed,20-05-2024 20:29:38
33.59842,closed,20-05-2024 20:29:39
33.59842,closed,20-05-2024 20:29:39
34.0666,closed,20-05-2024 20:29:40
34.0666,closed,20-05-2024 20:29:40
34.0666,closed,20-05-2024 20:29:41
34.0666,closed,20-05-2024 20:29:41
33.59842,closed,20-05-2024 20:29:42
34.0666,closed,20-05-2024 20:29:42
34.0666,closed,20-05-2024 20:29:42
33.59842,closed,20-05-2024 20:29:43
34.0666,closed,20-05-2024 20:29:44
33.59842,closed,20-05-2024 20:29:44
34.0666,closed,20-05-2024 20:29:45
34.0666,closed,20-05-2024 20:29:45
34.0666,closed,20-05-2024 20:29:46
34.0666,closed,20-05-2024 20:29:46
34.0666,closed,20-05-2024 20:29:47
34.0666,closed,20-05-2024 20:29:47
33.59842,closed,20-05-2024 20:29:48
33.59842,closed,20-05-2024 20:29:48
34.0666,closed,20-05-2024 20:29:49
33.59842,closed,20-05-2024 20:29:49
34.0666,closed,20-05-2024 20:29:50
33.59842,closed,20-05-2024 20:29:50
34.0666,closed,20-05-2024 20:29:51
34.0666,closed,20-05-2024 20:29:51
33.59842,closed,20-05-2024 20:29:52
34.0666,closed,20-05-2024 20:29:52
34.0666,closed,20-05-2024 20:29:53
33.59842,closed,20-05-2024 20:29:53
34.0666,closed,20-05-2024 20:29:54
34.0666,closed,20-05-2024 20:29:54
34.0666,closed,20-05-2024 20:29:55
33.59842,closed,20-05-2024 20:29:55
33.59842,closed,20-05-2024 20:29:56
34.0666,closed,20-05-2024 20:29:56
33.59842,closed,20-05-2024 20:29:57
34.0666,closed,20-05-2024 20:29:58
34.0666,closed,20-05-2024 20:29:58
34.0666,closed,20-05-2024 20:29:59
33.59842,closed,20-05-2024 20:29:59
34.0666,closed,20-05-2024 20:30:00
34.0666,closed,20-05-2024 20:30:00
34.0666,closed,20-05-2024 20:30:01
34.0666,closed,20-05-2024 20:30:01
34.0666,closed,20-05-2024 20:30:02
34.0666,closed,20-05-2024 20:30:02
34.0666,closed,20-05-2024 20:30:03
34.0666,closed,20-05-2024 20:30:03
34.0666,closed,20-05-2024 20:30:04
33.59842,closed,20-05-2024 20:30:04
34.0666,closed,20-05-2024 20:30:05
34.0666,closed,20-05-2024 20:30:05
33.59842,closed,20-05-2024 20:30:06
34.0666,closed,20-05-2024 20:30:06
33.59842,closed,20-05-2024 20:30:07
34.0666,closed,20-05-2024 20:30:07
34.0666,closed,20-05-2024 20:30:08
34.0666,closed,20-05-2024 20:30:08
34.0666,closed,20-05-2024 20:30:09
34.0666,closed,20-05-2024 20:30:09
34.0666,closed,20-05-2024 20:30:10
34.0666,closed,20-05-2024 20:30:10
34.0666,closed,20-05-2024 20:30:11
34.0666,closed,20-05-2024 20:30:11
33.59842,closed,20-05-2024 20:30:12
33.59842,closed,20-05-2024 20:30:12
33.59842,closed,20-05-2024 20:30:13
34.0666,closed,20-05-2024 20:30:13
33.59842,closed,20-05-2024 20:30:14
34.0666,closed,20-05-2024 20:30:14
34.0666,closed,20-05-2024 20:30:15
34.0666,closed,20-05-2024 20:30:15
34.0666,closed,20-05-2024 20:30:16
34.0666,closed,20-05-2024 20:30:16
33.59842,closed,20-05-2024 20:30:17
34.0666,closed,20-05-2024 20:30:17
34.0666,closed,20-05-2024 20:30:18
34.0666,closed,20-05-2024 20:30:18
34.0666,closed,20-05-2024 20:30:19
33.59842,closed,20-05-2024 20:30:19
33.59842,closed,20-05-2024 20:30:20
34.0666,closed,20-05-2024 20:30:20
34.0666,closed,20-05-2024 20:30:21
34.0666,closed,20-05-2024 20:30:22
34.0666,closed,20-05-2024 20:30:22
33.59842,closed,20-05-2024 20:30:23
34.0666,closed,20-05-2024 20:30:23
34.0666,closed,20-05-2024 20:30:24
33.59842,closed,20-05-2024 20:30:24
33.59842,closed,20-05-2024 20:30:25
33.59842,closed,20-05-2024 20:30:25
34.0666,closed,20-05-2024 20:30:25
33.13027,closed,20-05-2024 20:30:26
34.0666,closed,20-05-2024 20:30:27
34.0666,closed,20-05-2024 20:30:27
